 ,Area,X,Y
13696,0.798,6.623,108.652
13697,1.331,50.878,109.443
13698,1.331,83.896,109.406
13699,2.055,27.806,110.969
13700,2.076,131.326,110.662
13701,0.841,133.202,110.474
13702,1.416,13.702,112.692
13703,1.011,11.996,112.569
13704,2.544,49.063,113.499
13705,0.554,48.562,112.672
13706,1.203,67.936,114.133
13707,0.373,141.706,113.619
13708,1.086,69.015,115.273
13709,2.683,174.305,115.395
13710,1.320,33.461,115.794
13711,1.363,143.437,1.126
13712,2.172,129.393,2.594
13713,1.905,139.152,2.164
13714,0.830,137.508,2.029
13715,1.842,38.510,2.805
13716,2.299,105.972,3.211
13717,1.820,143.535,3.136
13718,2.161,97.553,8.495
13719,1.277,57.252,8.780
13720,1.288,55.851,9.302
13721,1.033,97.766,10.416
13722,2.970,18.627,11.945
13723,1.214,54.673,11.363
13724,1.309,132.254,13.442
13725,1.224,131.912,15.220
13726,2.235,107.392,15.370
13727,2.704,43.052,16.267
13728,1.171,109.067,16.026
13729,1.469,143.331,18.117
13730,1.842,94.766,18.754
13731,1.075,160.541,18.941
13732,0.979,143.108,19.813
13733,2.055,158.874,19.932
13734,3.002,165.569,20.386
13735,0.958,95.299,20.532
13736,2.023,167.394,21.469
13737,1.927,80.631,21.309
13738,0.745,161.474,21.378
13739,2.023,115.106,22.687
13740,2.161,161.244,23.119
13741,1.128,81.064,23.195
13742,1.842,15.873,23.855
13743,2.385,113.849,24.410
13744,1.107,17.516,23.749
13745,1.416,115.887,25.264
13746,1.799,66.133,25.634
13747,1.458,129.427,26.342
13748,0.979,115.566,27.158
13749,0.862,65.456,27.173
13750,0.947,129.038,27.991
13751,1.437,35.298,29.005
13752,3.492,87.445,29.523
13753,1.874,137.082,30.250
13754,0.894,35.162,30.504
13755,0.713,175.761,30.702
13756,3.002,45.311,32.083
13757,1.480,135.744,31.272
13758,1.778,174.424,31.571
13759,1.937,53.031,31.974
13760,2.118,32.560,33.732
13761,0.905,52.388,33.740
13762,1.277,28.450,35.845
13763,1.065,31.754,35.645
13764,1.661,17.359,36.168
13765,0.884,27.591,37.284
13766,1.022,17.257,37.979
13767,2.832,131.037,39.533
13768,2.512,124.312,39.331
13769,1.639,67.168,41.396
13770,1.192,178.771,42.956
13771,0.947,12.135,43.177
13772,1.043,67.200,43.221
13773,2.321,56.919,43.649
13774,2.161,176.551,43.665
13775,2.331,86.074,44.352
13776,1.501,11.850,44.973
13777,0.915,57.158,45.564
13778,1.554,85.623,46.060
13779,0.915,150.130,46.410
13780,1.927,82.982,47.691
13781,1.618,150.832,47.924
13782,3.172,76.673,50.747
13783,0.937,83.049,49.570
13784,2.044,139.246,52.160
13785,0.873,139.744,54.031
13786,1.650,113.225,54.633
13787,0.958,114.598,54.851
13788,0.287,104.034,54.731
13789,1.799,158.965,55.549
13790,1.192,55.627,55.583
13791,0.830,129.413,55.722
13792,2.683,60.039,57.159
13793,2.214,56.385,57.567
13794,2.172,129.355,57.813
13795,0.937,158.404,57.301
13796,1.086,53.105,58.196
13797,1.969,130.263,59.948
13798,1.905,53.035,59.925
13799,2.629,160.461,61.346
13800,1.639,45.411,62.413
13801,1.671,173.522,62.917
13802,1.150,175.517,63.098
13803,0.969,44.618,63.688
13804,1.256,36.314,64.574
13805,2.938,118.414,65.250
13806,1.075,165.090,66.292
13807,1.022,35.808,66.288
13808,1.363,166.583,66.570
13809,1.842,110.744,66.879
13810,0.926,70.024,68.072
13811,0.979,31.830,68.125
13812,0.894,109.446,68.431
13813,0.905,31.155,69.360
13814,1.991,68.596,69.333
13815,2.353,58.023,69.979
13816,1.927,31.017,70.685
13817,2.512,65.819,71.310
13818,2.512,157.145,71.272
13819,1.384,27.696,72.583
13820,0.660,29.197,72.582
13821,1.778,146.990,73.042
13822,1.065,65.059,73.342
13823,1.469,149.073,73.127
13824,2.076,9.127,74.023
13825,2.640,131.436,73.994
13826,0.788,28.924,73.762
13827,1.810,63.571,74.514
13828,1.182,117.412,74.252
13829,1.384,118.367,75.553
13830,1.799,8.942,76.055
13831,1.788,80.179,76.730
13832,1.991,49.609,76.359
13833,1.725,24.759,77.151
13834,2.310,113.076,77.362
13835,2.576,34.565,78.411
13836,1.118,35.912,77.835
13837,1.277,48.271,77.837
13838,1.022,78.931,78.364
13839,0.852,24.812,78.941
13840,1.575,33.011,79.481
13841,0.809,20.220,78.942
13842,1.022,53.558,79.610
13843,1.831,19.840,79.961
13844,1.001,178.412,80.434
13845,1.884,53.196,81.295
13846,1.501,18.798,81.273
13847,0.479,20.136,81.166
13848,1.139,144.934,82.362
13849,0.894,143.462,82.538
13850,0.362,69.768,82.984
13851,1.575,63.353,83.379
13852,1.501,61.946,84.034
13853,1.746,92.334,85.344
13854,2.864,85.658,86.560
13855,1.767,79.179,86.689
13856,2.438,123.854,86.997
13857,0.820,92.189,86.943
13858,1.182,62.784,87.441
13859,0.958,121.984,87.212
13860,1.352,64.430,87.971
13861,2.725,89.983,88.324
13862,1.011,79.331,88.394
13863,1.065,160.236,89.901
13864,1.927,162.190,90.052
13865,2.661,25.629,91.166
13866,3.800,44.630,92.761
13867,0.820,43.371,91.288
13868,1.192,69.707,92.558
13869,1.224,69.841,94.282
13870,1.512,136.283,94.371
13871,0.990,162.791,95.399
13872,2.172,33.001,96.149
13873,1.001,98.706,95.472
13874,1.118,137.615,95.748
13875,1.778,97.885,97.134
13876,2.118,162.309,97.265
13877,2.661,88.034,97.780
13878,1.043,32.176,97.823
13879,1.863,71.785,99.379
13880,1.043,104.221,100.062
13881,1.426,105.819,101.016
13882,1.501,140.881,100.444
13883,0.543,103.507,100.810
13884,1.011,72.221,101.007
13885,1.075,142.144,101.773
13886,1.373,104.512,101.964
13887,0.756,106.173,102.030
13888,0.937,126.272,102.418
13889,2.225,2.833,103.772
13890,1.905,126.795,103.949
13891,1.703,76.039,104.189
13892,1.139,75.109,105.232
13893,1.054,1.400,105.117
13894,1.331,135.577,105.954
13895,1.182,136.853,107.056
13896,2.023,7.515,107.089
13897,2.534,83.866,108.686
13898,1.160,50.161,107.942
13899,0.798,6.614,108.654
13900,1.384,50.862,109.438
13901,2.182,27.810,110.974
13902,3.002,131.860,110.611
13903,1.501,13.705,112.698
13904,1.011,11.998,112.583
13905,0.852,49.670,112.504
13906,0.617,48.574,112.680
13907,1.618,48.742,114.076
13908,1.267,67.964,114.143
13909,0.373,141.706,113.619
13910,1.065,69.039,115.309
13911,2.778,174.287,115.380
13912,1.299,33.445,115.799
13913,0.830,67.149,115.864
13914,1.331,143.448,1.075
13915,2.214,129.380,2.610
13916,1.916,139.154,2.167
13917,0.820,137.507,2.024
13918,1.927,38.508,2.780
13919,1.884,143.569,3.122
13920,2.331,105.982,3.210
13921,2.257,97.542,8.513
13922,1.245,57.256,8.788
13923,1.277,55.844,9.312
13924,0.979,97.779,10.471
13925,3.087,18.629,11.925
13926,1.203,54.677,11.363
13927,1.416,132.169,13.511
13928,2.172,107.386,15.393
13929,1.150,131.946,15.316
13930,2.704,43.052,16.267
13931,1.160,109.070,16.027
13932,1.533,143.316,18.119
13933,1.874,94.768,18.801
13934,1.128,160.519,18.963
13935,0.937,143.091,19.817
13936,2.076,158.879,19.939
13937,3.013,165.578,20.391
13938,0.873,95.314,20.570
13939,1.863,80.628,21.290
13940,1.991,167.406,21.492
13941,0.756,161.479,21.384
13942,2.001,115.121,22.679
13943,2.140,161.248,23.130
13944,1.150,81.066,23.173
13945,0.926,15.644,23.242
13946,2.353,113.840,24.442
13947,1.118,17.512,23.750
13948,0.884,16.137,24.483
13949,1.384,115.885,25.270
13950,1.820,66.120,25.633
13951,1.437,129.426,26.341
13952,0.990,115.560,27.172
13953,0.841,65.447,27.170
13954,0.915,129.039,27.975
13955,2.438,35.225,29.604
13956,3.524,87.449,29.517
13957,1.820,137.099,30.219
13958,0.756,175.763,30.679
13959,3.055,45.301,32.109
13960,1.522,135.771,31.294
13961,1.842,174.407,31.612
13962,1.799,53.052,31.921
13963,2.161,32.550,33.720
13964,0.979,52.401,33.669
13965,1.054,31.757,35.647
13966,1.256,28.456,35.842
13967,1.639,17.352,36.166
13968,0.905,27.579,37.281
13969,1.043,17.270,37.982
13970,2.885,131.030,39.544
13971,2.491,124.301,39.332
13972,1.575,67.168,41.360
13973,1.309,178.709,43.015
13974,0.947,12.135,43.177
13975,1.096,67.182,43.172
13976,3.321,57.008,44.241
13977,2.129,176.496,43.675
13978,2.480,86.024,44.451
13979,1.501,11.860,44.975
13980,1.405,85.675,46.145
13981,0.969,150.109,46.389
13982,1.874,82.974,47.676
13983,1.661,150.836,47.950
13984,1.001,83.052,49.577
13985,3.226,76.671,50.738
13986,2.023,139.240,52.159
13987,0.894,139.753,54.010
13988,1.618,113.224,54.695
13989,0.969,114.589,54.823
13990,0.277,104.017,54.770
13991,1.842,158.968,55.618
13992,0.926,129.439,55.672
13993,1.192,55.667,55.638
13994,2.683,60.039,57.159
13995,2.214,56.381,57.577
13996,2.182,129.351,57.810
13997,0.884,158.397,57.346
13998,1.160,53.098,58.232
13999,1.192,130.313,59.399
14000,1.852,53.036,59.962
14001,2.768,160.475,61.361
14002,0.756,130.193,60.866
14003,0.628,44.625,62.427
14004,0.937,45.931,62.406
14005,1.682,173.527,62.920
14006,1.150,175.516,63.102
14007,0.915,44.645,63.691
14008,1.267,36.307,64.602
14009,2.246,118.385,64.844
14010,1.075,165.085,66.309
14011,0.990,35.814,66.288
14012,1.363,166.583,66.570
14013,1.788,110.759,66.815
14014,0.660,118.506,66.585
14015,0.947,70.050,68.053
14016,2.086,31.466,68.792
14017,0.979,109.508,68.429
14018,2.023,68.603,69.342
14019,2.363,58.015,69.981
14020,1.799,31.029,70.739
14021,2.576,65.809,71.331
14022,2.544,157.151,71.282
14023,1.480,27.726,72.643
14024,1.469,29.084,73.247
14025,1.788,146.990,73.044
14026,1.458,149.074,73.139
14027,0.990,65.067,73.383
14028,2.118,9.129,74.046
14029,2.683,131.410,74.001
14030,1.842,63.533,74.516
14031,1.299,117.392,74.276
14032,1.363,118.397,75.599
14033,1.810,8.943,76.086
14034,1.799,80.175,76.722
14035,1.043,50.388,76.243
14036,0.979,48.644,76.531
14037,2.608,24.775,77.754
14038,1.224,112.306,77.370
14039,1.065,113.904,77.392
14040,2.629,34.593,78.408
14041,1.096,35.927,77.843
14042,1.224,48.289,77.893
14043,1.022,78.931,78.364
14044,1.607,33.019,79.480
14045,2.746,19.979,79.564
14046,1.075,53.570,79.653
14047,0.947,178.357,80.472
14048,1.586,18.795,81.226
14049,1.874,53.191,81.317
14050,0.575,20.087,81.217
14051,1.139,144.919,82.348
14052,0.894,143.462,82.538
14053,0.394,69.771,82.994
14054,1.469,63.383,83.364
14055,1.618,62.043,84.040
14056,1.725,92.326,85.348
14057,2.917,85.655,86.556
14058,1.799,79.180,86.716
14059,2.491,123.852,87.010
14060,0.820,92.189,86.943
14061,1.182,62.779,87.449
14062,0.937,121.990,87.209
14063,1.384,64.444,87.980
14064,2.778,89.968,88.337
14065,1.043,79.343,88.416
14066,1.096,160.241,89.914
14067,1.916,162.170,90.070
14068,2.661,25.632,91.167
14069,3.800,44.630,92.752
14070,0.841,43.389,91.296
14071,1.139,69.696,92.542
14072,1.309,69.886,94.238
14073,1.544,136.303,94.383
14074,1.011,162.796,95.416
14075,2.193,33.000,96.129
14076,0.979,98.712,95.457
14077,1.096,137.630,95.795
14078,1.863,97.879,97.131
14079,2.076,162.304,97.274
14080,2.672,88.027,97.779
14081,1.043,32.176,97.823
14082,1.842,71.771,99.378
14083,1.054,104.273,100.083
14084,0.607,106.263,100.512
14085,1.597,140.917,100.479
14086,0.585,103.514,100.796
14087,1.011,72.221,101.007
14088,0.585,105.456,101.395
14089,0.979,142.194,101.834
14090,1.267,104.345,101.863
14091,1.086,105.969,102.119
14092,0.894,126.256,102.385
14093,3.353,2.363,104.230
14094,1.991,126.785,103.931
14095,1.597,76.051,104.142
14096,1.267,75.163,105.204
14097,1.341,135.569,105.946
14098,1.192,136.860,107.049
14099,1.948,7.536,107.076
14100,2.651,83.864,108.708
14101,1.171,50.136,107.933
14102,0.862,6.626,108.618
14103,0.447,50.082,108.936
14104,0.905,51.196,109.651
14105,2.246,27.809,110.971
14106,3.045,131.857,110.596
14107,1.565,13.669,112.767
14108,0.979,11.973,112.542
14109,0.873,49.649,112.501
14110,0.660,48.569,112.666
14111,1.607,48.751,114.096
14112,1.245,67.959,114.133
14113,0.373,141.706,113.619
14114,1.054,69.047,115.320
14115,2.789,174.289,115.385
14116,1.341,33.445,115.802
14117,1.224,143.431,1.103
14118,2.044,139.102,2.181
14119,2.172,129.383,2.628
14120,0.724,137.418,2.007
14121,2.033,38.489,2.774
14122,1.927,143.555,3.109
14123,2.331,105.972,3.203
14124,2.406,97.543,8.547
14125,1.235,57.264,8.796
14126,1.373,55.866,9.273
14127,0.947,97.789,10.519
14128,3.098,18.625,11.919
14129,1.203,54.677,11.363
14130,1.405,132.168,13.502
14131,1.395,107.213,14.869
14132,1.139,131.942,15.316
14133,1.980,43.042,15.834
14134,1.160,109.048,16.050
14135,0.724,107.694,16.211
14136,0.713,43.108,17.434
14137,1.458,143.314,18.079
14138,1.905,94.773,18.809
14139,1.075,160.514,18.945
14140,0.979,143.105,19.772
14141,2.140,158.864,19.937
14142,3.556,165.743,20.479
14143,0.873,95.289,20.587
14144,1.959,80.630,21.277
14145,1.469,167.587,21.647
14146,0.894,161.497,21.490
14147,1.884,115.142,22.641
14148,1.139,81.076,23.180
14149,2.012,161.221,23.204
14150,0.937,15.648,23.231
14151,2.353,113.843,24.452
14152,1.107,17.512,23.751
14153,0.926,16.143,24.507
14154,1.395,115.890,25.252
14155,2.725,65.909,26.105
14156,1.533,129.408,26.336
14157,1.001,115.557,27.178
14158,0.947,129.038,27.991
14159,3.545,87.458,29.527
14160,2.448,35.210,29.610
14161,1.778,137.097,30.237
14162,0.713,175.754,30.678
14163,3.119,45.314,32.097
14164,1.522,135.771,31.294
14165,1.905,174.411,31.601
14166,1.916,53.078,31.935
14167,2.172,32.545,33.704
14168,1.001,52.398,33.686
14169,1.075,31.754,35.658
14170,1.224,28.463,35.776
14171,1.810,17.360,36.241
14172,0.958,27.619,37.260
14173,0.958,17.227,38.088
14174,2.896,131.032,39.533
14175,1.650,124.812,39.322
14176,0.735,123.261,39.341
14177,1.597,67.177,41.353
14178,1.331,178.710,43.013
14179,1.043,12.122,43.245
14180,1.139,67.186,43.192
14181,3.396,56.995,44.227
14182,2.118,176.514,43.683
14183,2.427,86.021,44.405
14184,1.469,11.851,45.015
14185,1.575,85.680,46.078
14186,0.969,150.102,46.398
14187,1.969,82.983,47.684
14188,1.767,150.812,47.944
14189,3.268,76.663,50.739
14190,0.979,83.042,49.602
14191,2.118,139.276,52.214
14192,0.894,139.760,53.999
14193,1.639,113.197,54.662
14194,0.979,114.601,54.841
14195,0.319,104.036,54.773
14196,1.969,158.939,55.614
14197,0.894,129.424,55.673
14198,1.224,55.655,55.642
14199,2.725,60.037,57.172
14200,2.267,56.373,57.591
14201,2.235,129.338,57.821
14202,0.884,158.397,57.346
14203,3.066,53.047,59.286
14204,1.192,130.309,59.410
14205,2.789,160.473,61.353
14206,0.735,130.179,60.883
14207,0.660,44.612,62.415
14208,0.905,45.913,62.411
14209,1.629,173.498,62.911
14210,1.224,175.477,63.110
14211,0.915,44.645,63.691
14212,1.256,36.337,64.564
14213,2.193,118.379,64.819
14214,1.065,35.811,66.244
14215,1.086,165.054,66.296
14216,1.927,110.737,66.891
14217,1.426,166.536,66.595
14218,0.713,118.513,66.540
14219,0.947,70.050,68.053
14220,2.108,31.450,68.773
14221,0.915,109.438,68.443
14222,2.395,58.025,69.977
14223,2.023,68.589,69.344
14224,1.810,31.060,70.742
14225,2.555,65.809,71.307
14226,2.534,157.146,71.277
14227,1.522,27.718,72.612
14228,1.480,29.086,73.266
14229,1.874,147.028,73.027
14230,1.033,65.085,73.346
14231,1.405,149.118,73.145
14232,2.086,9.137,74.047
14233,2.693,131.411,73.998
14234,1.852,63.552,74.522
14235,1.288,117.386,74.280
14236,1.395,118.395,75.616
14237,1.874,8.940,76.095
14238,1.852,80.163,76.715
14239,1.065,50.413,76.255
14240,0.958,48.629,76.517
14241,1.714,24.759,77.157
14242,1.245,112.297,77.388
14243,1.054,113.887,77.396
14244,2.683,34.586,78.399
14245,1.086,35.921,77.838
14246,1.288,48.242,77.895
14247,1.033,78.933,78.359
14248,0.862,24.823,78.949
14249,1.586,32.997,79.496
14250,3.556,19.983,79.890
14251,1.043,53.560,79.604
14252,0.905,178.310,80.480
14253,1.959,53.209,81.306
14254,1.501,18.755,81.263
14255,1.384,144.812,82.337
14256,0.724,143.337,82.562
14257,0.394,69.771,82.994
14258,1.405,63.418,83.370
14259,1.650,62.062,84.008
14260,2.661,92.259,85.869
14261,2.970,85.655,86.562
14262,1.852,79.184,86.704
14263,3.577,123.326,87.069
14264,1.192,62.774,87.451
14265,1.426,64.464,88.003
14266,2.789,89.952,88.350
14267,1.054,79.339,88.410
14268,1.150,160.249,89.933
14269,1.916,162.177,90.078
14270,2.736,25.653,91.161
14271,3.864,44.628,92.761
14272,0.766,43.352,91.263
14273,1.150,69.683,92.530
14274,1.320,69.873,94.235
14275,1.544,136.296,94.373
14276,1.043,162.792,95.425
14277,1.767,33.144,95.965
14278,1.086,98.677,95.464
14279,1.118,137.629,95.798
14280,1.895,97.854,97.163
14281,0.362,32.440,96.776
14282,2.097,162.308,97.250
14283,2.693,88.034,97.770
14284,1.139,32.202,97.779
14285,1.852,71.758,99.335
14286,1.075,104.234,100.071
14287,0.490,106.327,100.403
14288,1.661,140.924,100.485
14289,1.022,72.223,101.010
14290,0.500,103.504,100.830
14291,0.671,105.533,101.292
14292,0.979,142.194,101.834
14293,1.448,104.436,101.921
14294,0.969,106.043,102.057
14295,0.884,126.262,102.375
14296,3.470,2.375,104.229
14297,1.948,126.782,103.940
14298,1.671,76.047,104.115
14299,1.299,75.173,105.211
14300,1.437,135.601,105.889
14301,1.203,136.869,107.083
14302,1.980,7.536,107.076
14303,2.640,83.868,108.702
14304,1.469,50.099,108.078
14305,0.884,6.620,108.610
14306,1.128,51.045,109.583
14307,2.267,27.819,110.959
14308,3.087,131.868,110.586
14309,1.575,13.670,112.777
14310,1.011,11.962,112.516
14311,0.947,49.607,112.549
14312,0.660,48.569,112.666
14313,1.575,48.741,114.132
14314,1.256,67.956,114.105
14315,0.362,141.691,113.639
14316,2.874,174.280,115.371
14317,1.054,69.080,115.342
14318,1.384,33.457,115.796
14319,0.884,67.132,115.828
14320,1.373,143.427,1.110
14321,2.033,139.144,2.168
14322,2.310,129.376,2.591
14323,0.766,137.460,2.018
14324,2.097,38.491,2.792
14325,2.470,105.969,3.184
14326,1.927,143.570,3.137
14327,2.342,97.558,8.497
14328,1.341,57.213,8.767
14329,1.277,55.809,9.349
14330,1.011,97.788,10.484
14331,1.224,54.707,11.315
14332,1.405,18.539,11.191
14333,1.544,18.706,12.550
14334,1.501,132.190,13.499
14335,2.342,107.443,15.368
14336,1.182,131.951,15.318
14337,2.800,43.064,16.270
14338,0.947,108.900,16.141
14339,1.522,143.314,18.106
14340,1.948,94.742,18.753
14341,1.150,160.527,18.949
14342,2.150,158.864,19.952
14343,0.958,143.124,19.812
14344,1.607,166.129,20.224
14345,1.309,164.932,20.586
14346,0.990,95.298,20.544
14347,1.948,80.636,21.278
14348,2.097,167.418,21.494
14349,0.809,161.497,21.432
14350,1.905,115.135,22.630
14351,1.160,81.093,23.161
14352,2.086,161.227,23.184
14353,0.990,15.641,23.282
14354,2.470,113.869,24.412
14355,1.096,17.514,23.726
14356,0.862,16.184,24.559
14357,1.916,66.105,25.604
14358,1.490,115.891,25.260
14359,1.565,129.413,26.340
14360,1.075,115.559,27.124
14361,0.830,65.449,27.174
14362,0.969,129.043,27.999
14363,2.448,35.215,29.601
14364,3.609,87.460,29.531
14365,1.927,137.111,30.269
14366,0.745,175.761,30.674
14367,3.172,45.308,32.104
14368,1.458,135.704,31.287
14369,1.884,174.426,31.610
14370,1.969,53.055,31.920
14371,2.246,32.534,33.674
14372,1.001,52.390,33.688
14373,1.245,28.456,35.802
14374,1.075,31.764,35.652
14375,1.756,17.328,36.189
14376,0.937,27.591,37.275
14377,1.075,17.237,37.983
14378,2.896,131.034,39.544
14379,1.725,124.838,39.300
14380,0.735,123.261,39.341
14381,1.629,67.174,41.350
14382,1.256,178.744,43.000
14383,0.915,12.122,43.111
14384,1.171,67.181,43.210
14385,3.470,57.005,44.222
14386,2.289,176.544,43.677
14387,2.438,86.046,44.386
14388,1.682,11.874,44.932
14389,1.650,85.648,46.027
14390,1.001,150.110,46.390
14391,1.969,82.990,47.673
14392,1.778,150.806,47.954
14393,1.043,83.053,49.582
14394,1.086,76.333,49.614
14395,2.097,76.855,51.351
14396,2.161,139.289,52.222
14397,0.915,139.777,54.010
14398,1.469,113.155,54.755
14399,1.256,114.432,54.652
14400,0.309,104.031,54.777
14401,2.023,158.941,55.609
14402,0.905,129.430,55.671
14403,1.150,55.634,55.621
14404,2.768,60.034,57.193
14405,2.353,56.367,57.565
14406,2.278,129.359,57.829
14407,0.862,158.395,57.389
14408,3.098,53.044,59.324
14409,1.182,130.283,59.427
14410,2.810,160.472,61.357
14411,0.788,130.194,60.902
14412,0.607,44.618,62.377
14413,0.915,45.936,62.400
14414,1.703,173.487,62.916
14415,1.214,175.516,63.106
14416,0.990,44.642,63.633
14417,1.352,36.338,64.588
14418,2.278,118.387,64.845
14419,0.958,35.823,66.289
14420,1.086,165.049,66.309
14421,1.416,166.540,66.583
14422,1.905,110.745,66.850
14423,0.692,118.516,66.625
14424,0.958,70.017,68.095
14425,2.438,31.335,68.961
14426,0.947,109.469,68.439
14427,2.342,58.007,69.986
14428,2.086,68.577,69.353
14429,2.534,65.809,71.314
14430,1.490,31.147,70.908
14431,2.619,157.148,71.273
14432,1.512,27.714,72.597
14433,0.703,29.205,72.628
14434,1.948,147.029,73.045
14435,1.437,149.109,73.126
14436,1.022,65.106,73.338
14437,2.129,9.142,74.057
14438,2.704,131.409,73.998
14439,0.766,28.958,73.874
14440,1.884,63.528,74.519
14441,1.490,117.394,74.368
14442,1.224,118.555,75.682
14443,1.959,8.952,76.095
14444,1.810,80.186,76.694
14445,1.118,50.378,76.253
14446,0.894,48.576,76.539
14447,2.693,24.773,77.756
14448,1.277,112.322,77.393
14449,1.022,113.902,77.402
14450,2.991,34.584,78.385
14451,0.979,35.980,77.856
14452,1.277,48.249,77.919
14453,1.075,78.951,78.328
14454,0.692,20.198,78.837
14455,1.533,32.973,79.551
14456,2.725,19.933,80.205
14457,1.011,53.559,79.611
14458,2.076,53.215,81.309
14459,1.501,18.755,81.263
14460,2.140,144.312,82.416
14461,0.330,69.778,83.008
